raga_id,raga_name,raga_artist,raga_duration,raga_audio_track,raga_effect
Asavari_31,Asavari,Indian Beats,0:03:19.680000,https://p.scdn.co/mp3-preview/a59719891ceabebb8047cbc65295f8de530e9e1e?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_32,Asavari,Fred Gregory Cantor,0:05:33.120000,https://p.scdn.co/mp3-preview/d85d19a1bca0404af61164de287425ec1b49dbde?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_33,Raga Komal Rishabh Asavari (Alap),Gundecha Brothers,0:18:13.573000,https://p.scdn.co/mp3-preview/151acd3d8e00a3046a945ca402a9de6258561924?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_34,Asavari,Alpha Chill,0:03:20.622000,https://p.scdn.co/mp3-preview/5dcb067a6c27ed89910a0700e452e004e0d113bb?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_35,Asavari,Nick Gomm,0:04:17.321000,https://p.scdn.co/mp3-preview/9614fd9712ed2022bd6e787d4b6a795bababaaae?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_36,Raga Komal Rishabh Asavari (Alap -Jor),Gundecha Brothers,0:08:11.067000,https://p.scdn.co/mp3-preview/fd2aadf5bf2b3d3d37727092c7ecfa9af4078475?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_37,Asavari,New Age Followers,0:04:13.323000,https://p.scdn.co/mp3-preview/509f72e6716aad41502a445d1a7e85d0f24c0df4?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_38,Raga Asavari (Khayal Madhyalaya In Teentala),"Bhimsen Joshi w. Tulsidas Borkar, Shashikant Muley, Rajendra Rathod, Narayan Des",0:15:01.933000,https://p.scdn.co/mp3-preview/38882973a3cba588b273dc1af360bcdbe155cd41?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_39,Asavari,Relaxing Muzic,0:05:03.698000,https://p.scdn.co/mp3-preview/5eae8d9cd98ceaf67108a1eb9d9722024cb97c06?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_40,Raga Komal Rishabh Asavari in (Sooltaal)10 beats,Sayeeduddin Dagar,0:03:51.920000,https://p.scdn.co/mp3-preview/b203970166e1dd90c2a028ac699c33a1ca8db404?cid=883d8de3b4fb48e9ab32028467324d90,
